Customer ID,Recency,Frequency,Monetary,Avg_Order_Value,Total_Quantity,Return_Rate,Churn,Age,Gender,R_Score,F_Score,M_Score,RFM_Score,Segment
309,336,3,7314,2438.0,6,0.0,1,68,Female,2,1,1,4,Hibernating
310,19,3,13092,4364.0,8,0.6666666666666666,0,37,Male,5,1,3,9,Potential Loyalists
311,399,7,15544,2220.5714285714284,21,0.2857142857142857,0,37,Female,2,4,4,10,Loyal / High Value
312,543,3,6864,2288.0,6,0.3333333333333333,1,68,Female,1,1,1,3,Hibernating
313,17,9,27974,3108.222222222222,27,0.3333333333333333,0,40,Female,5,5,5,15,Champions
314,75,4,9955,2488.75,12,0.25,0,31,Female,4,2,2,8,Potential Loyalists
315,127,11,32676,2970.5454545454545,37,0.36363636363636365,0,26,Female,4,5,5,14,Champions
316,176,3,2748,916.0,8,0.3333333333333333,0,24,Female,3,1,1,5,At Risk
317,335,3,14315,4771.666666666667,9,0.6666666666666666,0,31,Female,2,1,3,6,At Risk
318,105,9,25467,2829.6666666666665,35,0.7777777777777778,0,55,Female,4,5,5,14,Champions
319,170,5,16758,3351.6,19,0.0,0,29,Male,3,3,4,10,Loyal / High Value
320,96,5,12356,2471.2,10,0.4,0,61,Male,4,3,3,10,Loyal / High Value
321,671,4,8310,2077.5,12,0.0,1,52,Female,1,2,2,5,At Risk
322,300,5,16585,3317.0,19,0.4,0,68,Female,2,3,4,9,Potential Loyalists
323,247,3,7726,2575.3333333333335,6,0.3333333333333333,0,63,Male,2,1,1,4,Hibernating
324,2,5,13370,2674.0,14,0.2,0,21,Male,5,3,3,11,Loyal / High Value
325,435,8,23078,2884.75,19,0.5,0,64,Female,1,5,5,11,Loyal / High Value
326,171,5,13314,2662.8,18,0.6,1,18,Female,3,3,3,9,Potential Loyalists
327,43,6,18548,3091.3333333333335,16,0.5,0,52,Male,5,4,4,13,Champions
328,393,6,9666,1611.0,19,0.5,0,65,Male,2,4,2,8,Potential Loyalists
329,583,8,28031,3503.875,23,0.625,0,25,Male,1,5,5,11,Loyal / High Value
330,384,9,26298,2922.0,25,0.6666666666666666,0,28,Male,2,5,5,12,Loyal / High Value
331,295,5,14475,2895.0,9,0.2,0,26,Female,2,3,3,8,Potential Loyalists
332,22,6,16503,2750.5,13,0.5,0,48,Female,5,4,4,13,Champions
333,143,4,11409,2852.25,12,0.0,0,18,Male,3,2,3,8,Potential Loyalists
334,82,5,9034,1806.8,15,0.6,0,38,Female,4,3,2,9,Potential Loyalists
335,135,6,20173,3362.1666666666665,20,0.5,1,58,Male,4,4,5,13,Champions
336,880,2,5454,2727.0,5,0.5,0,32,Male,1,1,1,3,Hibernating
337,128,4,11645,2911.25,11,0.0,0,32,Male,4,2,3,9,Potential Loyalists
338,76,4,8926,2231.5,15,0.75,1,25,Female,4,2,2,8,Potential Loyalists
339,152,5,16131,3226.2,8,0.2,0,19,Female,3,3,4,10,Loyal / High Value
340,29,10,33669,3366.9,30,0.5,0,39,Female,5,5,5,15,Champions
341,456,5,7945,1589.0,17,0.6,0,65,Female,1,3,2,6,At Risk
342,107,10,28585,2858.5,34,0.3,0,32,Female,4,5,5,14,Champions
343,527,5,11403,2280.6,14,0.2,1,65,Male,1,3,3,7,Potential Loyalists
344,504,7,17832,2547.4285714285716,22,0.42857142857142855,0,37,Male,1,4,4,9,Potential Loyalists
345,2,7,13967,1995.2857142857142,27,0.14285714285714285,0,33,Male,5,4,3,12,Loyal / High Value
346,78,5,14283,2856.6,14,0.4,0,18,Female,4,3,3,10,Loyal / High Value
347,162,6,17563,2927.1666666666665,14,0.0,1,65,Male,3,4,4,11,Loyal / High Value
348,186,9,25727,2858.5555555555557,24,0.2222222222222222,0,67,Female,3,5,5,13,Champions
349,251,4,13096,3274.0,14,0.75,1,30,Male,2,2,3,7,Potential Loyalists
350,378,5,16661,3332.2,8,0.4,0,49,Male,2,3,4,9,Potential Loyalists
351,238,8,17230,2153.75,23,0.625,0,26,Female,3,5,4,12,Loyal / High Value
352,337,3,6959,2319.6666666666665,13,0.0,0,35,Female,2,1,1,4,Hibernating
353,74,7,19498,2785.4285714285716,28,0.5714285714285714,1,33,Female,4,4,5,13,Champions
354,222,4,16174,4043.5,14,0.25,0,59,Female,3,2,4,9,Potential Loyalists
355,285,3,7767,2589.0,8,0.3333333333333333,0,41,Female,2,1,2,5,At Risk
356,472,4,11498,2874.5,12,0.0,0,35,Female,1,2,3,6,At Risk
357,265,6,22995,3832.5,19,0.16666666666666666,0,36,Male,2,4,5,11,Loyal / High Value
358,32,4,13566,3391.5,8,0.0,0,61,Male,5,2,3,10,Loyal / High Value
359,220,5,16589,3317.8,18,0.2,0,29,Male,3,3,4,10,Loyal / High Value
360,29,5,10562,2112.4,14,0.8,0,35,Male,5,3,2,10,Loyal / High Value
361,32,3,6893,2297.6666666666665,12,0.6666666666666666,1,28,Female,5,1,1,7,Potential Loyalists
362,1294,1,4964,4964.0,4,0.0,0,20,Male,1,1,1,3,Hibernating
363,65,5,14543,2908.6,17,0.6,0,67,Male,4,3,3,10,Loyal / High Value
364,86,6,14827,2471.1666666666665,19,0.3333333333333333,0,57,Male,4,4,4,12,Loyal / High Value
365,536,3,7992,2664.0,6,1.0,0,56,Male,1,1,2,4,Hibernating
366,477,2,3288,1644.0,9,0.0,1,51,Male,1,1,1,3,Hibernating
367,96,3,8455,2818.3333333333335,9,0.6666666666666666,0,65,Male,4,1,2,7,Potential Loyalists
368,513,2,2052,1026.0,6,0.0,0,69,Female,1,1,1,3,Hibernating
369,89,4,12817,3204.25,13,0.75,0,21,Male,4,2,3,9,Potential Loyalists
370,155,6,14914,2485.6666666666665,22,0.5,0,28,Male,3,4,4,11,Loyal / High Value
371,438,5,10024,2004.8,10,0.2,0,36,Male,1,3,2,6,At Risk
372,235,5,14200,2840.0,13,0.4,0,39,Female,3,3,3,9,Potential Loyalists
373,1120,2,7553,3776.5,3,0.0,0,31,Female,1,1,1,3,Hibernating
374,6,7,25461,3637.285714285714,29,0.2857142857142857,0,50,Female,5,4,5,14,Champions
375,482,4,12176,3044.0,10,0.0,0,67,Male,1,2,3,6,At Risk
376,130,7,24007,3429.5714285714284,16,0.5714285714285714,0,54,Male,4,4,5,13,Champions
377,37,6,15264,2544.0,13,0.3333333333333333,0,19,Female,5,4,4,13,Champions
378,742,3,10739,3579.6666666666665,9,0.3333333333333333,0,63,Male,1,1,2,4,Hibernating
379,432,3,13401,4467.0,5,0.3333333333333333,0,60,Male,1,1,3,5,At Risk
380,51,4,12376,3094.0,12,0.25,1,37,Male,5,2,3,10,Loyal / High Value
381,132,4,10658,2664.5,9,0.75,0,63,Female,4,2,2,8,Potential Loyalists
382,82,3,6765,2255.0,7,0.3333333333333333,0,66,Male,4,1,1,6,At Risk
383,157,4,10593,2648.25,9,0.25,0,44,Female,3,2,2,7,Potential Loyalists
384,89,6,14018,2336.3333333333335,18,0.5,0,48,Male,4,4,3,11,Loyal / High Value
385,248,6,16038,2673.0,18,0.5,1,36,Male,2,4,4,10,Loyal / High Value
386,75,5,11103,2220.6,19,0.2,1,49,Male,4,3,2,9,Potential Loyalists
387,143,3,6514,2171.3333333333335,9,1.0,0,34,Male,3,1,1,5,At Risk
388,105,4,15756,3939.0,9,0.0,0,56,Female,4,2,4,10,Loyal / High Value
389,22,5,11814,2362.8,15,0.2,0,36,Female,5,3,3,11,Loyal / High Value
390,170,3,13721,4573.666666666667,7,1.0,0,34,Male,3,1,3,7,Potential Loyalists
391,442,5,12602,2520.4,13,0.2,1,46,Male,1,3,3,7,Potential Loyalists
392,199,4,10354,2588.5,15,0.25,1,25,Female,3,2,2,7,Potential Loyalists
393,295,5,11362,2272.4,12,0.4,0,26,Male,2,3,3,8,Potential Loyalists
394,617,5,13415,2683.0,18,0.0,0,42,Male,1,3,3,7,Potential Loyalists
395,227,2,4099,2049.5,7,0.5,0,69,Male,3,1,1,5,At Risk
396,837,5,23468,4693.6,10,0.8,1,68,Female,1,3,5,9,Potential Loyalists
397,296,6,9519,1586.5,15,0.6666666666666666,0,24,Male,2,4,2,8,Potential Loyalists
398,69,6,17712,2952.0,20,0.3333333333333333,1,48,Female,4,4,4,12,Loyal / High Value
399,421,4,13606,3401.5,14,0.25,1,39,Female,2,2,3,7,Potential Loyalists
400,25,8,26338,3292.25,28,0.75,0,35,Female,5,5,5,15,Champions
401,72,8,13078,1634.75,25,0.5,1,36,Female,4,5,3,12,Loyal / High Value
402,39,9,24017,2668.5555555555557,27,0.2222222222222222,0,59,Male,5,5,5,15,Champions
403,299,6,25165,4194.166666666667,19,0.16666666666666666,1,70,Male,2,4,5,11,Loyal / High Value
404,93,7,16247,2321.0,21,0.5714285714285714,0,38,Male,4,4,4,12,Loyal / High Value
405,143,2,4577,2288.5,5,0.5,1,35,Male,3,1,1,5,At Risk
406,387,8,16833,2104.125,23,0.375,0,28,Female,2,5,4,11,Loyal / High Value
407,341,2,2780,1390.0,6,0.5,0,57,Female,2,1,1,4,Hibernating
408,457,4,17312,4328.0,10,0.75,0,65,Male,1,2,4,7,Potential Loyalists
409,63,9,25320,2813.3333333333335,28,0.4444444444444444,0,19,Female,4,5,5,14,Champions
410,791,1,403,403.0,4,0.0,0,21,Female,1,1,1,3,Hibernating
411,224,8,20561,2570.125,22,0.625,0,23,Female,3,5,5,13,Champions
412,51,7,17208,2458.285714285714,20,0.0,0,44,Female,5,4,4,13,Champions
413,50,3,8600,2866.6666666666665,5,0.3333333333333333,1,29,Female,5,1,2,8,Potential Loyalists
414,37,2,7889,3944.5,7,0.5,0,21,Male,5,1,2,8,Potential Loyalists
415,897,2,1945,972.5,9,0.0,0,20,Female,1,1,1,3,Hibernating
416,325,3,9715,3238.3333333333335,11,0.3333333333333333,0,48,Female,2,1,2,5,At Risk
417,53,4,8980,2245.0,11,0.5,0,20,Male,5,2,2,9,Potential Loyalists
418,60,4,12685,3171.25,11,0.5,1,30,Male,5,2,3,10,Loyal / High Value
419,85,5,10255,2051.0,14,0.4,0,44,Male,4,3,2,9,Potential Loyalists
420,460,5,16320,3264.0,12,0.2,0,45,Male,1,3,4,8,Potential Loyalists
421,77,6,15303,2550.5,18,0.6666666666666666,0,65,Male,4,4,4,12,Loyal / High Value
422,549,5,11972,2394.4,15,0.6,0,69,Female,1,3,3,7,Potential Loyalists
423,671,3,10081,3360.3333333333335,11,0.6666666666666666,0,28,Male,1,1,2,4,Hibernating
424,620,5,14366,2873.2,15,0.4,0,21,Female,1,3,3,7,Potential Loyalists
425,63,5,12512,2502.4,15,0.4,0,20,Female,4,3,3,10,Loyal / High Value
426,181,4,10239,2559.75,11,0.25,0,45,Male,3,2,2,7,Potential Loyalists
427,138,5,14494,2898.8,12,0.4,0,59,Female,4,3,3,10,Loyal / High Value
428,340,7,16117,2302.4285714285716,15,0.14285714285714285,0,27,Male,2,4,4,10,Loyal / High Value
429,20,4,5807,1451.75,12,0.25,0,31,Male,5,2,1,8,Potential Loyalists
430,921,3,6081,2027.0,5,0.3333333333333333,0,54,Female,1,1,1,3,Hibernating
431,2,5,14957,2991.4,18,0.4,1,34,Male,5,3,4,12,Loyal / High Value
432,146,8,26191,3273.875,20,0.375,0,67,Female,3,5,5,13,Champions
433,597,2,1998,999.0,6,1.0,0,49,Male,1,1,1,3,Hibernating
434,31,7,13228,1889.7142857142858,22,0.42857142857142855,0,36,Male,5,4,3,12,Loyal / High Value
435,19,7,16171,2310.1428571428573,25,0.2857142857142857,0,48,Female,5,4,4,13,Champions
436,103,3,6221,2073.6666666666665,12,0.6666666666666666,0,50,Female,4,1,1,6,At Risk
437,658,3,8776,2925.3333333333335,10,0.6666666666666666,0,28,Male,1,1,2,4,Hibernating
438,77,4,10803,2700.75,10,0.5,0,27,Female,4,2,2,8,Potential Loyalists
439,317,3,4115,1371.6666666666667,8,0.0,0,24,Female,2,1,1,4,Hibernating
440,406,5,15615,3123.0,10,0.2,0,37,Female,2,3,4,9,Potential Loyalists
441,218,5,9936,1987.2,20,0.2,0,31,Female,3,3,2,8,Potential Loyalists
442,332,3,12032,4010.6666666666665,10,0.0,1,67,Female,2,1,3,6,At Risk
443,411,5,17189,3437.8,12,0.4,0,23,Female,2,3,4,9,Potential Loyalists
444,101,6,10788,1798.0,22,0.5,0,44,Female,4,4,2,10,Loyal / High Value
445,515,5,9444,1888.8,18,0.2,0,43,Female,1,3,2,6,At Risk
446,48,7,24805,3543.5714285714284,18,0.7142857142857143,0,54,Female,5,4,5,14,Champions
447,537,2,3811,1905.5,8,0.0,0,38,Male,1,1,1,3,Hibernating
448,112,3,7644,2548.0,9,0.6666666666666666,0,39,Female,4,1,1,6,At Risk
449,95,5,10076,2015.2,14,0.6,0,18,Female,4,3,2,9,Potential Loyalists
450,407,8,23219,2902.375,27,0.375,0,60,Female,2,5,5,12,Loyal / High Value
451,91,6,13573,2262.1666666666665,22,0.5,0,63,Female,4,4,3,11,Loyal / High Value
452,23,7,20587,2941.0,23,0.7142857142857143,0,63,Male,5,4,5,14,Champions
453,392,4,10823,2705.75,9,0.5,0,37,Male,2,2,2,6,At Risk
454,426,5,17685,3537.0,15,0.2,1,37,Male,2,3,4,9,Potential Loyalists
455,117,4,15020,3755.0,11,0.5,0,47,Female,4,2,4,10,Loyal / High Value
456,231,2,9083,4541.5,7,0.0,0,19,Male,3,1,2,6,At Risk
457,133,5,16123,3224.6,12,0.2,0,34,Male,4,3,4,11,Loyal / High Value
458,75,3,6910,2303.3333333333335,10,0.6666666666666666,1,40,Male,4,1,1,6,At Risk
459,413,4,15600,3900.0,9,0.25,1,36,Male,2,2,4,8,Potential Loyalists
460,16,8,27338,3417.25,22,0.5,0,19,Female,5,5,5,15,Champions
461,24,3,12787,4262.333333333333,7,0.3333333333333333,0,70,Female,5,1,3,9,Potential Loyalists
462,39,7,23295,3327.8571428571427,23,0.2857142857142857,0,48,Female,5,4,5,14,Champions
463,378,4,12341,3085.25,15,0.25,1,26,Male,2,2,3,7,Potential Loyalists
464,123,4,11431,2857.75,13,0.5,1,38,Female,4,2,3,9,Potential Loyalists
465,960,3,9020,3006.6666666666665,12,0.6666666666666666,0,28,Male,1,1,2,4,Hibernating
466,792,3,8184,2728.0,10,0.6666666666666666,1,64,Male,1,1,2,4,Hibernating
467,8,5,20572,4114.4,9,0.6,0,61,Female,5,3,5,13,Champions
468,253,5,13542,2708.4,15,0.2,0,39,Female,2,3,3,8,Potential Loyalists
469,616,6,19161,3193.5,17,0.5,0,33,Male,1,4,4,9,Potential Loyalists
470,156,4,16199,4049.75,11,0.0,0,45,Male,3,2,4,9,Potential Loyalists
471,88,7,18896,2699.4285714285716,27,0.42857142857142855,0,63,Female,4,4,4,12,Loyal / High Value
472,106,5,13059,2611.8,9,0.8,0,38,Female,4,3,3,10,Loyal / High Value
473,365,6,8736,1456.0,13,0.5,0,49,Female,2,4,2,8,Potential Loyalists
474,284,6,19227,3204.5,21,0.6666666666666666,0,46,Female,2,4,4,10,Loyal / High Value
475,176,2,5688,2844.0,5,0.5,0,67,Male,3,1,1,5,At Risk
476,52,2,8451,4225.5,4,0.5,0,19,Male,5,1,2,8,Potential Loyalists
477,192,2,7924,3962.0,9,0.5,1,29,Female,3,1,2,6,At Risk
478,792,4,14545,3636.25,10,0.75,0,42,Female,1,2,3,6,At Risk
479,618,3,6495,2165.0,9,0.3333333333333333,1,46,Female,1,1,1,3,Hibernating
480,2,3,8069,2689.6666666666665,13,0.6666666666666666,0,54,Male,5,1,2,8,Potential Loyalists
481,244,5,14978,2995.6,18,0.0,0,50,Female,3,3,4,10,Loyal / High Value
482,169,6,13719,2286.5,20,0.16666666666666666,0,68,Male,3,4,3,10,Loyal / High Value
483,302,8,17229,2153.625,26,0.375,1,32,Female,2,5,4,11,Loyal / High Value
484,274,7,18909,2701.285714285714,26,0.42857142857142855,0,63,Male,2,4,4,10,Loyal / High Value
485,244,8,28080,3510.0,24,0.375,1,64,Male,3,5,5,13,Champions
486,29,10,19650,1965.0,30,0.4,1,21,Male,5,5,5,15,Champions
487,864,2,2939,1469.5,4,1.0,0,18,Male,1,1,1,3,Hibernating
488,235,8,24331,3041.375,20,0.25,0,41,Female,3,5,5,13,Champions
489,372,8,12838,1604.75,20,0.375,0,47,Female,2,5,3,10,Loyal / High Value
490,674,4,13731,3432.75,15,0.25,0,57,Male,1,2,3,6,At Risk
491,432,4,9545,2386.25,16,0.25,1,20,Female,1,2,2,5,At Risk
492,61,8,25356,3169.5,22,0.375,0,25,Male,4,5,5,14,Champions
493,207,8,16629,2078.625,22,0.125,0,42,Male,3,5,4,12,Loyal / High Value
494,476,2,2492,1246.0,5,0.5,0,35,Male,1,1,1,3,Hibernating
495,155,4,9602,2400.5,10,0.25,0,30,Female,3,2,2,7,Potential Loyalists
496,307,4,5841,1460.25,8,0.25,0,23,Male,2,2,1,5,At Risk
497,119,9,23974,2663.777777777778,30,0.2222222222222222,0,64,Male,4,5,5,14,Champions
498,239,3,8942,2980.6666666666665,9,0.6666666666666666,0,52,Male,3,1,2,6,At Risk
499,48,8,19534,2441.75,25,0.5,0,32,Male,5,5,5,15,Champions
500,54,5,12219,2443.8,18,0.4,0,33,Female,5,3,3,11,Loyal / High Value
501,512,3,8163,2721.0,8,0.3333333333333333,0,25,Male,1,1,2,4,Hibernating
502,130,4,9516,2379.0,16,0.0,0,19,Female,4,2,2,8,Potential Loyalists
503,56,7,20118,2874.0,21,0.5714285714285714,0,43,Male,5,4,5,14,Champions
504,419,5,13779,2755.8,13,0.6,0,30,Male,2,3,3,8,Potential Loyalists
505,44,10,22835,2283.5,32,0.1,0,38,Female,5,5,5,15,Champions
506,453,5,8562,1712.4,14,0.4,0,56,Female,1,3,2,6,At Risk
507,779,5,15061,3012.2,15,0.6,0,51,Male,1,3,4,8,Potential Loyalists
508,259,4,13208,3302.0,13,0.25,0,63,Female,2,2,3,7,Potential Loyalists
509,622,3,6070,2023.3333333333333,6,0.3333333333333333,0,42,Male,1,1,1,3,Hibernating
510,428,7,24241,3463.0,19,0.5714285714285714,0,70,Male,2,4,5,11,Loyal / High Value
511,190,5,11152,2230.4,13,0.4,0,34,Female,3,3,2,8,Potential Loyalists
512,615,1,3132,3132.0,4,0.0,0,30,Female,1,1,1,3,Hibernating
513,4,5,16829,3365.8,16,0.4,0,55,Female,5,3,4,12,Loyal / High Value
514,200,3,4187,1395.6666666666667,7,1.0,0,57,Male,3,1,1,5,At Risk
515,310,3,9660,3220.0,4,0.0,0,58,Female,2,1,2,5,At Risk
516,40,6,17779,2963.1666666666665,22,0.5,1,35,Male,5,4,4,13,Champions
517,146,4,6503,1625.75,12,0.25,1,70,Male,3,2,1,6,At Risk
518,466,7,10743,1534.7142857142858,23,0.42857142857142855,0,41,Female,1,4,2,7,Potential Loyalists
519,339,4,11017,2754.25,9,0.25,0,57,Female,2,2,2,6,At Risk
520,302,4,5842,1460.5,13,0.0,0,23,Male,2,2,1,5,At Risk
521,177,5,10191,2038.2,17,0.4,0,30,Female,3,3,2,8,Potential Loyalists
522,375,5,13158,2631.6,17,0.4,0,64,Male,2,3,3,8,Potential Loyalists
523,830,5,16482,3296.4,13,0.6,0,66,Male,1,3,4,8,Potential Loyalists
524,42,7,16168,2309.714285714286,25,0.7142857142857143,0,43,Female,5,4,4,13,Champions
525,163,5,12543,2508.6,18,0.6,0,47,Female,3,3,3,9,Potential Loyalists
526,10,8,22053,2756.625,22,0.25,0,42,Male,5,5,5,15,Champions
527,171,6,18623,3103.8333333333335,25,0.16666666666666666,0,49,Female,3,4,4,11,Loyal / High Value
528,330,4,10830,2707.5,15,0.25,1,46,Male,2,2,2,6,At Risk
529,244,5,14466,2893.2,13,0.2,0,28,Male,3,3,3,9,Potential Loyalists
530,51,9,24520,2724.4444444444443,31,0.2222222222222222,1,38,Female,5,5,5,15,Champions
531,365,3,10680,3560.0,9,0.6666666666666666,0,35,Female,2,1,2,5,At Risk
532,865,5,17553,3510.6,10,0.4,0,62,Male,1,3,4,8,Potential Loyalists
533,18,8,22594,2824.25,22,0.125,1,19,Male,5,5,5,15,Champions
534,45,8,21665,2708.125,28,0.5,1,34,Female,5,5,5,15,Champions
535,169,3,10956,3652.0,8,0.3333333333333333,0,52,Male,3,1,2,6,At Risk
536,596,6,20509,3418.1666666666665,17,0.8333333333333334,1,46,Female,1,4,5,10,Loyal / High Value
537,278,2,3755,1877.5,7,0.5,0,61,Male,2,1,1,4,Hibernating
538,340,7,11298,1614.0,17,0.2857142857142857,1,42,Female,2,4,2,8,Potential Loyalists
539,107,13,46390,3568.4615384615386,44,0.23076923076923078,0,68,Male,4,5,5,14,Champions
540,299,5,14149,2829.8,12,0.8,0,51,Female,2,3,3,8,Potential Loyalists
541,115,3,4166,1388.6666666666667,5,1.0,0,65,Male,4,1,1,6,At Risk
542,163,6,17431,2905.1666666666665,16,0.3333333333333333,0,36,Male,3,4,4,11,Loyal / High Value
543,23,4,7620,1905.0,9,0.5,0,58,Female,5,2,1,8,Potential Loyalists
544,296,3,9522,3174.0,5,0.3333333333333333,0,46,Male,2,1,2,5,At Risk
545,243,5,14128,2825.6,15,0.6,0,48,Female,3,3,3,9,Potential Loyalists
546,124,5,13422,2684.4,12,0.2,0,55,Male,4,3,3,10,Loyal / High Value
547,65,6,17435,2905.8333333333335,16,0.3333333333333333,0,19,Female,4,4,4,12,Loyal / High Value
548,91,8,29989,3748.625,28,0.5,0,65,Female,4,5,5,14,Champions
549,337,4,15527,3881.75,8,0.25,1,60,Male,2,2,4,8,Potential Loyalists
550,774,3,6211,2070.3333333333335,7,0.3333333333333333,0,35,Female,1,1,1,3,Hibernating
551,71,6,13985,2330.8333333333335,24,0.6666666666666666,0,38,Male,4,4,3,11,Loyal / High Value
552,108,1,4500,4500.0,2,0.0,1,25,Female,4,1,1,6,At Risk
553,1147,3,7656,2552.0,7,0.0,0,37,Male,1,1,1,3,Hibernating
554,120,4,14303,3575.75,11,0.5,0,35,Female,4,2,3,9,Potential Loyalists
555,115,10,33993,3399.3,19,0.6,0,37,Female,4,5,5,14,Champions
556,994,2,4583,2291.5,5,0.0,0,66,Male,1,1,1,3,Hibernating
557,37,5,16712,3342.4,12,0.2,0,60,Male,5,3,4,12,Loyal / High Value
558,39,3,10039,3346.3333333333335,7,0.0,0,47,Male,5,1,2,8,Potential Loyalists
559,268,5,7972,1594.4,19,0.4,0,46,Male,2,3,2,7,Potential Loyalists
560,138,4,9581,2395.25,15,0.5,0,38,Male,4,2,2,8,Potential Loyalists
561,391,7,19931,2847.285714285714,20,0.42857142857142855,1,29,Male,2,4,5,11,Loyal / High Value
562,542,2,5520,2760.0,6,0.5,0,57,Female,1,1,1,3,Hibernating
563,26,7,13867,1981.0,25,0.2857142857142857,0,28,Female,5,4,3,12,Loyal / High Value
564,635,2,7230,3615.0,7,1.0,1,30,Female,1,1,1,3,Hibernating
565,145,7,10573,1510.4285714285713,19,0.2857142857142857,0,58,Female,3,4,2,9,Potential Loyalists
566,171,4,11924,2981.0,11,0.5,0,63,Female,3,2,3,8,Potential Loyalists
567,87,6,15700,2616.6666666666665,19,0.6666666666666666,0,40,Male,4,4,4,12,Loyal / High Value
568,208,6,20210,3368.3333333333335,19,0.16666666666666666,0,54,Female,3,4,5,12,Loyal / High Value
569,43,4,13105,3276.25,13,0.75,1,23,Male,5,2,3,10,Loyal / High Value
570,300,4,8792,2198.0,13,0.75,0,19,Male,2,2,2,6,At Risk
571,542,1,1432,1432.0,2,0.0,0,30,Female,1,1,1,3,Hibernating
572,129,8,15942,1992.75,21,0.375,0,53,Male,4,5,4,13,Champions
573,293,8,24458,3057.25,22,0.5,0,31,Female,2,5,5,12,Loyal / High Value
574,333,5,16821,3364.2,12,0.6,0,64,Male,2,3,4,9,Potential Loyalists
575,187,6,17550,2925.0,18,0.5,0,64,Female,3,4,4,11,Loyal / High Value
576,156,3,8962,2987.3333333333335,6,0.3333333333333333,0,52,Female,3,1,2,6,At Risk
577,68,6,16413,2735.5,24,0.0,1,63,Female,4,4,4,12,Loyal / High Value
578,309,5,16873,3374.6,14,0.0,0,56,Female,2,3,4,9,Potential Loyalists
579,86,10,32023,3202.3,28,0.3,0,69,Female,4,5,5,14,Champions
580,511,8,25102,3137.75,21,0.5,0,64,Male,1,5,5,11,Loyal / High Value
581,359,4,11882,2970.5,14,0.25,0,63,Male,2,2,3,7,Potential Loyalists
582,382,5,14676,2935.2,14,0.0,0,51,Female,2,3,3,8,Potential Loyalists
583,119,4,9991,2497.75,10,1.0,0,56,Male,4,2,2,8,Potential Loyalists
585,320,3,8786,2928.6666666666665,9,0.6666666666666666,0,49,Female,2,1,2,5,At Risk
586,334,5,16816,3363.2,15,0.2,0,45,Female,2,3,4,9,Potential Loyalists
587,595,6,19135,3189.1666666666665,14,0.3333333333333333,0,63,Male,1,4,4,9,Potential Loyalists
588,115,3,3679,1226.3333333333333,5,0.6666666666666666,0,47,Male,4,1,1,6,At Risk
589,52,7,24219,3459.8571428571427,19,0.42857142857142855,0,69,Male,5,4,5,14,Champions
590,429,4,11354,2838.5,13,0.5,0,38,Female,2,2,3,7,Potential Loyalists
591,61,3,8254,2751.3333333333335,10,0.0,0,64,Female,4,1,2,7,Potential Loyalists
592,721,4,3659,914.75,15,0.25,0,20,Male,1,2,1,4,Hibernating
593,271,4,9354,2338.5,10,0.5,0,69,Male,2,2,2,6,At Risk
594,197,10,28316,2831.6,36,0.6,0,28,Male,3,5,5,13,Champions
595,43,5,14700,2940.0,16,0.4,0,52,Female,5,3,3,11,Loyal / High Value
596,375,3,9196,3065.3333333333335,10,0.3333333333333333,1,19,Female,2,1,2,5,At Risk
597,122,3,10390,3463.3333333333335,8,0.0,0,65,Female,4,1,2,7,Potential Loyalists
598,269,9,28069,3118.777777777778,27,0.5555555555555556,0,55,Female,2,5,5,12,Loyal / High Value
599,264,5,11040,2208.0,20,0.8,0,66,Female,2,3,2,7,Potential Loyalists
600,579,5,11578,2315.6,12,0.6,0,48,Female,1,3,3,7,Potential Loyalists
601,496,5,16488,3297.6,12,0.6,1,31,Female,1,3,4,8,Potential Loyalists
602,639,5,14412,2882.4,15,0.2,0,45,Female,1,3,3,7,Potential Loyalists
603,34,4,5606,1401.5,8,0.5,0,21,Male,5,2,1,8,Potential Loyalists
604,471,2,6626,3313.0,2,0.5,0,43,Male,1,1,1,3,Hibernating
605,94,3,8599,2866.3333333333335,7,0.3333333333333333,0,59,Male,4,1,2,7,Potential Loyalists
606,27,5,14211,2842.2,18,0.4,0,28,Female,5,3,3,11,Loyal / High Value
607,425,5,14653,2930.6,16,0.0,0,29,Female,2,3,3,8,Potential Loyalists
608,167,5,15883,3176.6,19,0.2,0,36,Female,3,3,4,10,Loyal / High Value
609,23,7,16586,2369.4285714285716,26,0.5714285714285714,1,49,Male,5,4,4,13,Champions
610,1283,1,5102,5102.0,4,1.0,0,60,Male,1,1,1,3,Hibernating
611,222,2,7763,3881.5,10,0.5,0,60,Female,3,1,2,6,At Risk
612,1023,2,5980,2990.0,3,0.5,1,57,Female,1,1,1,3,Hibernating
614,791,4,8100,2025.0,13,0.5,0,42,Female,1,2,2,5,At Risk
615,88,8,17974,2246.75,32,0.625,1,44,Male,4,5,4,13,Champions
616,423,4,13949,3487.25,13,0.5,0,21,Male,2,2,3,7,Potential Loyalists
617,838,2,6735,3367.5,3,0.5,1,64,Female,1,1,1,3,Hibernating
618,223,9,23062,2562.4444444444443,22,0.4444444444444444,0,29,Male,3,5,5,13,Champions
619,610,4,13440,3360.0,12,0.5,0,41,Female,1,2,3,6,At Risk
620,208,2,5373,2686.5,7,0.0,1,63,Female,3,1,1,5,At Risk
621,36,3,7307,2435.6666666666665,13,0.3333333333333333,0,26,Male,5,1,1,7,Potential Loyalists
